,level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1458,1458,1459,619.5,76.0,6.0,32,41.265,3.74,79.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,404086.0,45.255,4.556,,,,,,620.0,,,,,78.15,,,,4.0,0.0,5.0,0.0,0.01126267,0.01248344,0.0012207699999999995,Man Utd,Man City,28.0,Facundo Pellistri,Sub,,0.0,3.9472397910673465,11.558251258084294,F. Pellistri,82.0,Man Utd
1459,1459,1460,620.0,76.0,8.0,32,45.255,4.556,79.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.87'}]","[91, 117, 30, 35, 37, 215, 218]",True,404086.0,34.86000000000001,7.412000000000001,,,,,,,,,,,78.18333333333334,,,,5.0,0.0,4.0,0.0,0.01248344,0.01126267,-0.0012207699999999995,Man Utd,Man City,28.0,Facundo Pellistri,Sub,,-8.403862611411341,0.0,164.63720099066956,F. Pellistri,82.0,Man Utd
1460,1460,1461,621.0,76.0,9.0,32,34.86000000000001,7.412000000000001,79.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.55'}]","[91, 117, 30, 36, 37, 216, 218]",True,491384.0,35.07,20.400000000000002,,,,,,,,,,,78.2,,,,4.0,0.0,4.0,2.0,0.01126267,0.01269174,0.0014290699999999993,Man Utd,Man City,43.0,Toby Collyer,Sub,,3.7700833172579706,0.0,89.07367836872089,T. Collyer,82.0,Man Utd
1461,1461,1462,621.5,76.0,13.0,32,35.07,20.400000000000002,79.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,22079.0,46.410000000000004,24.548000000000002,,,,,,622.0,,,,,78.26666666666667,,,,4.0,2.0,5.0,2.0,0.01269174,0.01429128,0.00159954,Man Utd,Man City,35.0,Jonny Evans,DC,True,0.0,11.892669298412102,20.091753187234186,J. Evans,82.0,Man Utd
1462,1462,1463,622.0,76.0,17.0,32,46.410000000000004,24.548000000000002,79.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.19'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}]","[91, 117, 30, 35, 38, 216, 218]",True,22079.0,42.42,17.612000000000002,,,,,,,,,,,78.33333333333333,,,,5.0,2.0,4.0,2.0,0.01429128,0.01269174,-0.00159954,Man Utd,Man City,35.0,Jonny Evans,DC,True,-5.342685174334065,0.0,-119.91007514397643,J. Evans,82.0,Man Utd
1463,1463,1464,622.5,76.0,21.0,32,42.42,17.612000000000002,79.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,491384.0,44.730000000000004,10.812000000000001,,,,,,623.0,,,,,78.4,,,,4.0,2.0,5.0,1.0,0.01269174,0.0138454,0.0011536600000000008,Man Utd,Man City,43.0,Toby Collyer,Sub,,0.0,0.11346055197807914,-71.23707363498724,T. Collyer,82.0,Man Utd
1464,1464,1465,623.0,76.0,25.0,32,44.730000000000004,10.812000000000001,79.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.64'}]","[91, 117, 30, 35, 37, 216, 218]",True,491384.0,35.07,16.116,,,,,,,,,,,78.46666666666667,,,,5.0,1.0,4.0,1.0,0.0138454,0.01214719,-0.0016982100000000003,Man Utd,Man City,43.0,Toby Collyer,Sub,,-7.603876204387532,0.0,151.23020599684202,T. Collyer,82.0,Man Utd
1465,1465,1466,624.0,76.0,28.0,32,36.645,15.232,79.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.80'}]","[91, 117, 30, 36, 37, 216, 218]",True,22079.0,47.565,26.588000000000005,,,,,,,,,,,78.51666666666667,,,,4.0,1.0,5.0,3.0,0.01214719,0.01484598,0.0026987899999999995,Man Utd,Man City,35.0,Jonny Evans,DC,True,12.97343692012199,0.0,46.12128616591796,J. Evans,82.0,Man Utd
1466,1466,1467,624.5,76.0,29.0,32,47.565,26.588000000000005,79.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,353418.0,49.35,29.92,,,,,,625.0,,,,,78.53333333333333,,,,5.0,3.0,5.0,3.0,0.01484598,0.01484598,0.0,Man Utd,Man City,20.0,Diogo Dalot,DR,True,0.0,2.1119224341007623,61.821409890040755,D. Dalot,82.0,Man Utd
1467,1467,1468,625.0,76.0,30.0,32,49.35,29.92,79.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.22'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '37.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,353418.0,62.160000000000004,65.212,,,,,,,,,,,78.55,,,,5.0,3.0,7.0,7.0,0.01484598,0.0174506,0.00260462,Man Utd,Man City,20.0,Diogo Dalot,DR,True,2.7950749221052504,0.0,70.05053153052891,D. Dalot,82.0,Man Utd
1468,1468,1469,626.0,76.0,35.0,32,62.160000000000004,65.212,79.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,300299.0,,,,,,,,,,,,,78.63333333333333,,,,,,,,,,,Man Utd,Man City,10.0,Marcus Rashford,AML,True,0.0,0.0,,M. Rashford,82.0,Man Utd
1469,1469,1470,673.0,76.0,56.0,167,50.400000000000006,0.0,79.0,SecondHalf,Pass,Successful,"[{'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.95'}]","[91, 212, 35, 37, 215]",True,444791.0,29.505000000000003,2.788,,,,,,,,,,,78.98333333333333,,,,5.0,0.0,3.0,0.0,0.01248344,0.00977659,-0.0027068500000000002,Man City,Man Utd,82.0,Rico Lewis,DR,True,-17.37186011390746,0.0,172.39996833049312,R. Lewis,83.0,Man City
1470,1470,1471,674.0,77.0,1.0,167,27.825000000000003,5.372000000000001,80.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.31'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.3'}]","[91, 117, 30, 35, 37, 215, 218]",True,297390.0,9.555,25.364,,,,,,,,,,,79.06666666666666,,,,3.0,0.0,1.0,2.0,0.00977659,0.00977745,8.600000000000968e-07,Man City,Man Utd,25.0,Manuel Akanji,DC,True,-13.521215771114768,0.0,132.42311433890822,M. Akanji,83.0,Man City
1471,1471,1472,674.5,77.0,3.0,167,9.555,25.364,80.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,121774.0,13.23,24.072,,,,,,675.0,,,,,79.1,,,,1.0,2.0,1.0,2.0,0.00977745,0.00977745,0.0,Man City,Man Utd,31.0,Ederson,GK,True,0.0,3.529441667021885,-19.36987043876771,Ederson,83.0,Man City
1472,1472,1473,675.0,77.0,5.0,167,13.23,24.072,80.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.19'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,121774.0,22.995,5.168,,,,,,,,,,,79.13333333333333,,,,1.0,2.0,2.0,0.0,0.00977745,0.00844854,-0.0013289100000000009,Man City,Man Utd,31.0,Ederson,GK,True,5.379605854841984,0.0,-62.6810529569232,Ederson,83.0,Man City
1473,1473,1474,675.5,77.0,8.0,167,22.995,5.168,80.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,297390.0,29.400000000000002,10.608,,,,,,676.0,,,,,79.18333333333334,,,,2.0,0.0,3.0,1.0,0.00844854,0.0105949,0.0021463600000000017,Man City,Man Utd,25.0,Manuel Akanji,DC,True,0.0,7.789607421378349,40.34245777620937,M. Akanji,83.0,Man City
1474,1474,1475,676.0,77.0,11.0,167,29.400000000000002,10.608,80.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.52'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.0'}]","[91, 117, 30, 36, 37, 215, 218]",True,297390.0,30.450000000000003,31.96,,,,,,,,,,,79.23333333333333,,,,3.0,1.0,3.0,3.0,0.0105949,0.01132376,0.0007288599999999996,Man City,Man Utd,25.0,Manuel Akanji,DC,True,4.5583412265674355,0.0,87.18470661916224,M. Akanji,83.0,Man City
1475,1475,1476,676.5,77.0,14.5,167,30.450000000000003,31.96,80.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,394933.0,40.95,50.388,,,,,,677.0,,,,,79.29166666666666,,,,3.0,3.0,4.0,5.0,0.01132376,0.01269174,0.0013679799999999995,Man City,Man Utd,27.0,Matheus Nunes,Sub,,0.0,8.464601654314777,60.32615369237475,M. Nunes,83.0,Man City
1476,1476,1477,677.0,77.0,18.0,167,40.95,50.388,80.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.07'}]","[91, 117, 30, 36, 37, 216, 218]",True,394933.0,48.089999999999996,63.444,,,,,,,,,,,79.35,,,,4.0,5.0,5.0,7.0,0.01269174,0.01248344,-0.0002082999999999998,Man City,Man Utd,27.0,Matheus Nunes,Sub,,2.0375897222283896,0.0,61.326853510565044,M. Nunes,83.0,Man City
1477,1477,1478,677.5,77.0,19.5,167,48.089999999999996,63.444,80.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,402664.0,56.07,62.288000000000004,,,,,,678.0,,,,,79.375,,,,5.0,7.0,6.0,7.0,0.01248344,0.01473596,0.002252519999999999,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,0.0,7.557082153969404,-8.242651797321605,J. Gvardiol,83.0,Man City
1478,1478,1479,678.0,77.0,21.0,167,56.07,62.288000000000004,80.0,SecondHalf,OffsidePass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.0'}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '397821'}]","[91, 217]",True,402664.0,81.375,57.800000000000004,,,,,,,,,,,79.39999999999999,,,,,,,,,,,Man City,Man Utd,24.0,Josko Gvardiol,DL,True,0.0,0.0,-10.057184660751085,J. Gvardiol,83.0,Man City
1479,1479,1480,628.0,77.0,21.0,32,26.25,5.168,80.0,SecondHalf,OffsideProvoked,Successful,[],[62],False,404086.0,,,,,,,,,,,,,79.39999999999999,,,,,,,,,,,Man Utd,Man City,28.0,Facundo Pellistri,Sub,,0.0,0.0,,F. Pellistri,84.0,Man Utd
1480,1480,1481,629.0,77.0,53.0,32,25.515,7.276,80.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.7'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.5'}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.38'}]","[91, 117, 30, 132, 36, 37, 215, 218]",True,22079.0,30.135,30.94,,,,,,,,,,,79.93333333333334,,,,2.0,0.0,3.0,3.0,0.00844854,0.01132376,0.0028752200000000012,Man Utd,Man City,35.0,Jonny Evans,DC,True,8.929733708780432,0.0,78.95291601262244,J. Evans,84.0,Man Utd
1481,1481,1482,630.0,77.0,56.0,32,28.56,30.328000000000003,80.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.33'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.3'}]","[91, 117, 30, 36, 37, 216, 218]",True,353418.0,44.415,35.7,,,,,,,,,,,79.98333333333333,,,,3.0,3.0,5.0,4.0,0.01132376,0.01484598,0.0035222199999999995,Man Utd,Man City,20.0,Diogo Dalot,DR,True,15.91930025625323,0.0,18.717437012319436,D. Dalot,84.0,Man Utd
1482,1482,1483,630.5,77.0,57.5,32,44.415,35.7,80.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,491384.0,58.800000000000004,43.52,,,,,,631.0,,,,,80.00833333333333,,,,5.0,4.0,6.0,5.0,0.01484598,0.01685596,0.0020099799999999998,Man Utd,Man City,43.0,Toby Collyer,Sub,,0.0,13.438194202381162,28.529468391115582,T. Collyer,84.0,Man Utd
1483,1483,1484,631.0,77.0,59.0,32,58.800000000000004,43.52,80.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.05'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.5'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,491384.0,69.92999999999999,63.03600000000001,,,,,,,,,,,80.03333333333333,,,,6.0,5.0,8.0,7.0,0.01685596,0.02122129,0.004365330000000001,Man Utd,Man City,43.0,Toby Collyer,Sub,,1.6405058795045306,0.0,60.30383206082434,T. Collyer,84.0,Man Utd
1484,1484,1485,631.5,78.0,1.0,32,69.92999999999999,63.03600000000001,81.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,300299.0,66.57000000000001,58.07200000000001,,,,,,632.0,,,,,80.06666666666666,,,,8.0,7.0,7.0,6.0,0.02122129,0.01870347,-0.0025178200000000005,Man Utd,Man City,10.0,Marcus Rashford,AML,True,0.0,0.18341422376033023,-124.09302953293366,M. Rashford,84.0,Man Utd
1485,1485,1486,632.0,78.0,3.0,32,66.57000000000001,58.07200000000001,81.0,SecondHalf,Pass,Successful,"[{'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.95'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '51.9'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 123, 124, 127, 205, 39, 46, 36, 38, 217, 218]",True,300299.0,78.54,7.548,,,,,,,,,,,80.1,,,,7.0,6.0,9.0,0.0,0.01870347,0.02756312,0.00885965,Man Utd,Man City,10.0,Marcus Rashford,AML,True,7.932297355837903,0.0,-76.67139968043729,M. Rashford,84.0,Man Utd
1486,1486,1487,632.5,78.0,7.5,32,78.54,7.548,81.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,437022.0,79.69500000000001,31.144000000000002,,,,,,633.0,,,,,80.175,,,,9.0,0.0,9.0,3.0,0.02756312,0.03511326,0.00755014,Man Utd,Man City,17.0,Alejandro Garnacho,Sub,,0.0,11.94877596988508,87.19766705888587,A. Garnacho,84.0,Man Utd
1487,1487,1488,633.0,78.0,12.0,32,79.69500000000001,31.144000000000002,81.0,SecondHalf,SavedShot,Successful,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '632'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '46.9'}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '79.7'}, {'type': {'value': 76, 'displayName': 'LowLeft'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '680'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '53.0'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}]","[91, 10, 2, 3, 11, 13]",True,437022.0,,,79.7,46.9,19.0,36.04,True,632.0,300299.0,,,,80.25,,,,,,,,,,,Man Utd,Man City,17.0,Alejandro Garnacho,Sub,,0.0,0.0,,A. Garnacho,84.0,Man Utd
1488,1488,1489,680.0,78.0,12.0,167,21.525000000000002,37.196000000000005,81.0,SecondHalf,Save,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '633'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}]","[91, 58]",True,93894.0,,,,,,,,,,,,,80.25,,,,,,,,,,,Man City,Man Utd,8.0,Mateo Kovacic,MC,True,0.0,0.0,,M. Kovacic,84.0,Man Utd
1489,1489,1490,634.0,78.0,12.0,32,81.48,32.708000000000006,81.0,SecondHalf,CornerAwarded,Successful,"[{'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '681'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[122],False,437022.0,,,,,,,,,,,,,80.25,,,,,,,,,,,Man Utd,Man City,17.0,Alejandro Garnacho,Sub,,0.0,0.0,,A. Garnacho,84.0,Man Utd
1490,1490,1491,681.0,78.0,12.0,167,23.52,35.292,81.0,SecondHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '634'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[122],False,93894.0,,,,,,,,,,,,,80.25,,,,,,,,,,,Man City,Man Utd,8.0,Mateo Kovacic,MC,True,0.0,0.0,,M. Kovacic,84.0,Man Utd
1491,1491,1492,635.0,78.0,47.0,32,104.47500000000001,67.66000000000001,81.0,SecondHalf,Pass,Successful,"[{'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '89.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '42.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.47'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 123, 124, 125, 31, 32, 34, 39, 41, 42, 35, 38, 217, 218]",True,123761.0,94.39500000000001,26.792,,,,,,,,,,,80.83333333333333,,,,,,,,,,,Man Utd,Man City,8.0,Bruno Fernandes,FW,True,20.841407505377518,0.0,-103.855329489258,B. Fernandes,84.0,Man Utd
1492,1492,1493,636.0,78.0,51.0,32,95.34,26.996000000000002,81.0,SecondHalf,MissedShots,Successful,"[{'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '25'}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '66.1'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '635'}]","[91, 7, 90, 10, 1, 5, 14]",True,300299.0,,,,,25.0,44.948,True,635.0,123761.0,,,,80.89999999999999,,,,,,,,,,,Man Utd,Man City,10.0,Marcus Rashford,AML,True,0.0,0.0,,M. Rashford,84.0,Man Utd
1493,1493,1494,683.0,79.0,23.0,167,0.0,0.0,82.0,SecondHalf,SubstitutionOff,Successful,"[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Midfielder'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '87'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '684'}]",[214],False,425576.0,,,,,,,,684.0,136741.0,,,,81.43333333333334,,,,,,,,,,,Man City,Man Utd,87.0,James McAtee,MC,True,0.0,0.0,,J. McAtee,84.0,Man Utd
1494,1494,1495,684.0,79.0,23.0,167,0.0,0.0,82.0,SecondHalf,SubstitutionOn,Successful,"[{'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': 'Midfielder'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '683'}, {'type': {'value': 145, 'displayName': 'FormationSlot'}, 'value': '8'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '20'}]",[213],False,136741.0,,,,,,,,683.0,425576.0,,,,81.43333333333334,,,,,,,,,,,Man City,Man Utd,20.0,Bernardo Silva,Sub,,0.0,0.0,,B. Silva,84.0,Man Utd
